"filename", "language", "JSON", "C#", "XML", "aspnetcorerazor", "Markdown", "Properties", "JavaScript", "CSS", "SCSS", "Less", "Ignore", "PowerShell", "comment", "blank", "total"
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\Shared\_ScriptsPartial.cshtml.g.cs", "C#", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 114
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\Shared\_ValidationScriptsPartial.cshtml.g.cs", "C#", 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 111
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\UserPages\BlanketNapravi.cshtml.g.cs", "C#", 0, 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 328
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\UserPages\Calendar.cshtml.g.cs", "C#", 0, 855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 79, 935
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\UserPages\ChangePassword.cshtml.g.cs", "C#", 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 137
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\UserPages\ConfirmEmail.cshtml.g.cs", "C#", 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 130
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\UserPages\EditUserProfile.cshtml.g.cs", "C#", 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 129
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\UserPages\ExternalLoginCallback.cshtml.g.cs", "C#", 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 130
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\UserPages\Login.cshtml.g.cs", "C#", 0, 561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29, 591
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\UserPages\Logout.cshtml.g.cs", "C#", 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 129
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\UserPages\Materijali.cshtml.g.cs", "C#", 0, 593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31, 625
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\UserPages\OMaterijalima.cshtml.g.cs", "C#", 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 241
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\UserPages\ProfilPage.cshtml.g.cs", "C#", 0, 283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 295
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\UserPages\Register.cshtml.g.cs", "C#", 0, 862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35, 898
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\UserPages\Relaksacija.cshtml.g.cs", "C#", 0, 284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24, 309
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\UserPages\ResetPassword.cshtml.g.cs", "C#", 0, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 314
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\UserPages\ZapocniVodic.cshtml.g.cs", "C#", 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 190
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\_ViewImports.cshtml.g.cs", "C#", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 59
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\Razor\Pages\_ViewStart.cshtml.g.cs", "C#", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 68
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\project.razor.json", "JSON", 20670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20670
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\Debug\netcoreapp3.1\staticwebassets\RIIEdition.StaticWebAssets.xml", "XML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\RIIEdition.csproj.EntityFrameworkCore.targets", "XML", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\RIIEdition.csproj.nuget.dgspec.json", "JSON", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\RIIEdition.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\RIIEdition.csproj.nuget.g.targets", "XML", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\obj\project.assets.json", "JSON", 8643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8643
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\package-lock.json", "JSON", 7994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7995
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\package.json", "JSON", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 54
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\css\Index.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 12, 98
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\css\blanketnapravi.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 301, 0, 0, 0, 0, 0, 29, 330
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\css\login.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 191, 0, 0, 0, 0, 1, 23, 215
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\css\materijali.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 691, 0, 0, 0, 0, 2, 58, 751
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\css\omaterijalima.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 20, 180
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\css\relaksacija.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 488, 0, 0, 0, 0, 7, 71, 566
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\css\site.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 8, 13, 74
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\css\zapocnivodic.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 11, 100
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\js\calendar.js", "JavaScript", 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 3, 44, 204
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\js\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\js\listusers.js", "JavaScript", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 3, 18
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\js\materijali.js", "JavaScript", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 2, 15, 54
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\js\napraviblanket.js", "JavaScript", 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 21, 122
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\js\register.js", "JavaScript", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\js\site.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 5
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\js\src\relaksacija.js", "JavaScript", 0, 0, 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 16, 91, 305
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\bootstrap\dist\css\bootstrap-grid.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 3511, 0, 0, 0, 0, 7, 201, 3719
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\bootstrap\dist\css\bootstrap-grid.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\bootstrap\dist\css\bootstrap-reboot.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 267, 0, 0, 0, 0, 8, 56, 331
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\bootstrap\dist\css\bootstrap-reboot.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 8
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\bootstrap\dist\css\bootstrap.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 8832, 0, 0, 0, 0, 7, 1199, 10038
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\bootstrap\dist\css\bootstrap.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\bootstrap\dist\js\bootstrap.bundle.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4493, 0, 0, 0, 0, 0, 1359, 1162, 7014
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\bootstrap\dist\js\bootstrap.bundle.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\bootstrap\dist\js\bootstrap.js", "JavaScript", 0, 0, 0, 0, 0, 0, 3262, 0, 0, 0, 0, 0, 332, 842, 4436
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\bootstrap\dist\js\bootstrap.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\jquery-validation-unobtrusive\jquery.validate.unobtrusive.js", "JavaScript", 0, 0, 0, 0, 0, 0, 418, 0, 0, 0, 0, 0, 10, 5, 433
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\jquery-validation-unobtrusive\jquery.validate.unobtrusive.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 5
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\jquery-validation\LICENSE.md", "Markdown", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\jquery-validation\dist\additional-methods.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1005, 0, 0, 0, 0, 0, 118, 35, 1158
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\jquery-validation\dist\additional-methods.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\jquery-validation\dist\jquery.validate.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1262, 0, 0, 0, 0, 0, 151, 188, 1601
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\jquery-validation\dist\jquery.validate.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\jquery\dist\jquery.js", "JavaScript", 0, 0, 0, 0, 0, 0, 6689, 0, 0, 0, 0, 0, 1725, 1951, 10365
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\wwwroot\lib\jquery\dist\jquery.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"Total", "-", 61127, 12633, 3394, 1401, 224, 8, 42155, 24547, 1859, 7439, 35, 4, 11593, 16909, 183328
